종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"005745","크라운해태홀딩스우","KOSPI","기타금융","10140","80","0.80","6091361640"
"259960","크래프톤","KOSPI","서비스업","203000","9900","5.13","9817636829000"
"020120","키다리스튜디오","KOSPI","서비스업","4600","285","6.60","170157523600"
"039490","키움증권","KOSPI","증권","93300","100","0.11","2446951669800"
"014580","태경비케이","KOSPI","비금속광물","6700","-50","-0.74","184806770000"
"015890","태경산업","KOSPI","화학","6750","50","0.75","197294062500"
"006890","태경케미컬","KOSPI","화학","12890","-370","-2.79","149524000000"
"003240","태광산업","KOSPI","화학","615000","7000","1.15","684741000000"
"011280","태림포장","KOSPI","종이목재","2340","-10","-0.43","165685899600"
"004100","태양금속","KOSPI","운수장비","3675","55","1.52","134872500000"
"004105","태양금속우","KOSPI","운수장비","5810","210","3.75","19173000000"
"009410","태영건설","KOSPI","건설업","3775","75","2.03","146844094950"
"009415","태영건설우","KOSPI","건설업","5710","10","0.18","7435230820"
"001420","태원물산","KOSPI","운수장비","4910","35","0.72","37316000000"
"007980","태평양물산","KOSPI","섬유의복","2640","5","0.19","130542067920"
"055490","테이팩스","KOSPI","화학","29750","550","1.88","141748337500"
"078000","텔코웨어","KOSPI","서비스업","10170","40","0.39","98676520020"
"214420","토니모리","KOSPI","화학","4480","-5","-0.11","107765499520"
"019180","티에이치엔","KOSPI","전기전자","3235","-25","-0.77","58230000000"
"363280","티와이홀딩스","KOSPI","기타금융","5570","130","2.39","280891022760"
"36328K","티와이홀딩스우","KOSPI","기타금융","7010","100","1.45","8713528140"
"091810","티웨이항공","KOSPI","운수창고업","2410","-75","-3.02","483859437910"
"004870","티웨이홀딩스","KOSPI","비금속광물","471","-9","-1.88","52569107403"
"005690","파미셀","KOSPI","의약품","6590","-90","-1.35","395511792760"
"036580","팜스코","KOSPI","음식료품","2955","-20","-0.67","108531071565"
"004720","팜젠사이언스","KOSPI","의약품","6050","160","2.72","108914937450"
"028670","팬오션","KOSPI","운수창고업","4205","95","2.31","2247864797960"
"010820","퍼스텍","KOSPI","기계","3290","90","2.81","160459676020"
"016800","퍼시스","KOSPI","기타제조업","30050","100","0.33","345575000000"
"001020","페이퍼코리아","KOSPI","종이목재","817","-5","-0.61","145412366721"
"090080","평화산업","KOSPI","운수장비","1290","8","0.62","70823914110"
"010770","평화홀딩스","KOSPI","운수장비","3175","-10","-0.31","46435854550"
"058430","포스코스틸리온","KOSPI","철강금속","52700","1200","2.33","316200000000"
"047050","포스코인터내셔널","KOSPI","유통업","59200","900","1.54","10414629049600"
"003670","포스코퓨처엠","KOSPI","전기전자","300500","14500","5.07","23277697610000"
"017810","풀무원","KOSPI","음식료품","10620","180","1.72","404840156040"
"103140","풍산","KOSPI","철강금속","35950","600","1.70","1007472794100"
"005810","풍산홀딩스","KOSPI","기타금융","34050","500","1.49","340449878400"
"950210","프레스티지바이오파마","KOSPI","서비스업","10050","60","0.60","603966357750"
"009810","플레이그램","KOSPI","유통업","578","9","1.58","73261608086"
"086790","하나금융지주","KOSPI","기타금융","41600","0","0.00","12162034476800"
"293480","하나제약","KOSPI","의약품","13840","190","1.39","245977572640"
"039130","하나투어","KOSPI","서비스업","52300","600","1.16","838849375500"
"352820","하이브","KOSPI","서비스업","193400","3100","1.63","8055515559800"
"071090","하이스틸","KOSPI","철강금속","3260","35","1.09","65824195460"
"019490","하이트론","KOSPI","전기전자","1727","-6","-0.35","47684583848"
"000080","하이트진로","KOSPI","음식료품","23000","-250","-1.08","1613073053000"
"000087","하이트진로2우B","KOSPI","음식료품","15380","-20","-0.13","17381522440"
"000140","하이트진로홀딩스","KOSPI","기타금융","9020","20","0.22","209325020300"
"000145","하이트진로홀딩스우","KOSPI","기타금융","12210","-40","-0.33","5748590100"
"152550","한국ANKOR유전","KOSPI","기타금융","382","2","0.53","26747640000"
"036460","한국가스공사","KOSPI","전기가스업","23700","100","0.42","2187818100000"
"005430","한국공항","KOSPI","운수창고업","46800","1800","4.00","148185414000"
"071050","한국금융지주","KOSPI","기타금융","58400","500","0.86","3254397932800"
"071055","한국금융지주우","KOSPI","기타금융","43100","550","1.29","252490618100"
"010040","한국내화","KOSPI","비금속광물","3140","20","0.64","128950574680"
"025540","한국단자","KOSPI","전기전자","75400","0","0.00","785291000000"
"010100","한국무브넥스","KOSPI","운수장비","6540","-10","-0.15","199145746800"
"004090","한국석유","KOSPI","비금속광물","11320","430","3.95","143697438400"
"002200","한국수출포장","KOSPI","종이목재","3120","-70","-2.19","124800000000"
"002960","한국쉘석유","KOSPI","화학","240500","2000","0.84","312650000000"
"000240","한국앤컴퍼니","KOSPI","기타금융","12840","-490","-3.68","1218968481600"
"123890","한국자산신탁","KOSPI","기타금융","3445","55","1.62","427103355640"
"015760","한국전력","KOSPI","전기가스업","17760","-20","-0.11","11401282007520"
"006200","한국전자홀딩스","KOSPI","기타금융","951","28","3.03","44509782336"
"027970","한국제지","KOSPI","종이목재","1156","-2","-0.17","219846041972"
"023350","한국종합기술","KOSPI","서비스업","5750","80","1.41","62962500000"
"025890","한국주강","KOSPI","기계","3010","90","3.08","34040869590"
"000970","한국주철관","KOSPI","철강금속","6900","130","1.92","157323450000"
"104700","한국철강","KOSPI","철강금속","6410","100","1.58","272104500000"
"017960","한국카본","KOSPI","기계","12170","440","3.75","631725860840"
"161890","한국콜마","KOSPI","화학","46750","1250","2.75","1069695165000"
"024720","한국콜마홀딩스","KOSPI","기타금융","6420","200","3.22","236060318400"
"161390","한국타이어앤테크놀로지","KOSPI","화학","43450","-1400","-3.12","5382371748050"
"034830","한국토지신탁","KOSPI","기타금융","1202","9","0.75","303492054460"
"007280","한국특강","KOSPI","철강금속","1875","37","2.01","113605496250"
"168490","한국패러랠","KOSPI","기타금융","1470","-7","-0.47","117629400000"
"047810","한국항공우주","KOSPI","운수장비","46300","300","0.65","4513097454100"
"123690","한국화장품","KOSPI","유통업","6930","-220","-3.08","111351240000"
"003350","한국화장품제조","KOSPI","화학","24150","-450","-1.83","109447800000"
"011500","한농화성","KOSPI","화학","11680","410","3.64","182640650560"
"002390","한독","KOSPI","의약품","12980","-40","-0.31","178650658340"
"053690","한미글로벌","KOSPI","서비스업","22050","600","2.80","241613977500"
"042700","한미반도체","KOSPI","기계","62000","-800","-1.27","6035036724000"
"008930","한미사이언스","KOSPI","기타금융","35800","-100","-0.28","2504458452000"
"128940","한미약품","KOSPI","의약품","301000","-500","-0.17","3781209558000"
"009240","한샘","KOSPI","유통업","50100","0","0.00","1179049792800"
"020000","한섬","KOSPI","섬유의복","19030","140","0.74","468708900000"
"003680","한성기업","KOSPI","음식료품","5470","30","0.55","33966047050"
"105630","한세실업","KOSPI","섬유의복","23050","-300","-1.28","922000000000"
"069640","한세엠케이","KOSPI","유통업","2195","45","2.09","66083771890"
"016450","한세예스24홀딩스","KOSPI","섬유의복","4995","0","0.00","199800000000"
"010420","한솔PNS","KOSPI","유통업","1291","6","0.47","26456478492"
"009180","한솔로지스틱스","KOSPI","운수창고업","2620","140","5.65","72710829500"
"213500","한솔제지","KOSPI","종이목재","10430","-10","-0.10","248240007680"
"014680","한솔케미칼","KOSPI","화학","180100","-2500","-1.37","2041468619500"
"004710","한솔테크닉스","KOSPI","전기전자","6570","20","0.31","210961898460"
"004150","한솔홀딩스","KOSPI","기타금융","2730","15","0.55","114683415210"
"025750","한솔홈데코","KOSPI","종이목재","871","1","0.11","70172244779"
"004960","한신공영","KOSPI","건설업","7380","60","0.82","85391780760"
"011700","한신기계","KOSPI","기계","4505","85","1.92","146169910255"
"001750","한양증권","KOSPI","증권","9460","20","0.21","120411931640"
"001755","한양증권우","KOSPI","증권","11700","50","0.43","6142500000"
"018880","한온시스템","KOSPI","기계","7190","0","0.00","3838022000000"
"009420","한올바이오파마","KOSPI","의약품","35100","-1150","-3.17","1833646393800"
"014130","한익스프레스","KOSPI","운수창고업","5720","-20","-0.35","68640000000"
"300720","한일시멘트","KOSPI","비금속광물","12680","-20","-0.16","878236327200"
"002220","한일철강","KOSPI","철강금속","2635","10","0.38","70347807100"
"006390","한일현대시멘트","KOSPI","비금속광물","15900","0","0.00","307309984800"
"003300","한일홀딩스","KOSPI","비금속광물","11590","-20","-0.17","357353125560"
"051600","한전KPS","KOSPI","건설업","34000","150","0.44","1530000000000"
"052690","한전기술","KOSPI","서비스업","57600","700","1.23","2201472000000"
"130660","한전산업","KOSPI","서비스업","7340","40","0.55","239284000000"
"002320","한진","KOSPI","운수창고업","21650","1720","8.63","323616146200"
"003480","한진중공업홀딩스","KOSPI","전기가스업","3450","50","1.47","101877851400"
"180640","한진칼","KOSPI","운수창고업","52900","0","0.00","3531724559100"
"18064K","한진칼우","KOSPI","운수창고업","24850","200","0.81","13338635100"
"005110","한창","KOSPI","유통업","1273","20","1.60","23685954838"
"009460","한창제지","KOSPI","종이목재","918","8","0.88","54774752148"
"372910","한컴라이프케어","KOSPI","의료정밀","4760","15","0.32","131730172560"
"000880","한화","KOSPI","화학","24900","400","1.63","1866472501500"
"00088K","한화3우B","KOSPI","화학","13900","90","0.65","312360800000"
"452260","한화갤러리아","KOSPI","유통업","1099","8","0.73","213051711390"
"45226K","한화갤러리아우","KOSPI","유통업","3200","10","0.31","9294304000"
"451800","한화리츠","KOSPI","서비스업","5140","0","0.00","362884000000"
"088350","한화생명","KOSPI","보험","2740","55","2.05","2379772200000"
"000370","한화손해보험","KOSPI","보험","4060","25","0.62","473959994900"
"009830","한화솔루션","KOSPI","화학","33000","1250","3.94","5672453688000"
"009835","한화솔루션우","KOSPI","화학","22950","300","1.32","59104259550"
"272210","한화시스템","KOSPI","전기전자","14770","-10","-0.07","2790339375530"
"012450","한화에어로스페이스","KOSPI","운수장비","121300","0","0.00","6141419000000"
"042660","한화오션","KOSPI","운수장비","27450","2950","12.04","5953174802550"
"000885","한화우","KOSPI","화학","31450","-300","-0.94","15073796300"
"003530","한화투자증권","KOSPI","증권","2720","40","1.49","583569948000"
"003535","한화투자증권우","KOSPI","증권","5480","80","1.48","26304000000"
"195870","해성디에스","KOSPI","전기전자","51700","-700","-1.34","878900000000"
"101530","해태제과식품","KOSPI","음식료품","5290","50","0.95","154027988380"
"143210","핸즈코퍼레이션","KOSPI","운수장비","2905","5","0.17","63549045035"
"000720","현대건설","KOSPI","건설업","36850","150","0.41","4103459940250"
"000725","현대건설우","KOSPI","건설업","50400","0","0.00","53156527200"
"453340","현대그린푸드","KOSPI","유통업","11840","-110","-0.92","401150021760"
"086280","현대글로비스","KOSPI","운수창고업","176900","1400","0.80","6633750000000"
"064350","현대로템","KOSPI","운수장비","25900","350","1.37","2826785388700"
"079430","현대리바트","KOSPI","기타제조업","7870","10","0.13","161612669340"
"012330","현대모비스","KOSPI","운수장비","225500","-4000","-1.74","21119223697000"
"010620","현대미포조선","KOSPI","운수장비","77500","2100","2.79","3095516547500"
"069960","현대백화점","KOSPI","유통업","52000","800","1.56","1216926932000"
"004560","현대비앤지스틸","KOSPI","철강금속","14630","130","0.90","220603004930"
"004310","현대약품","KOSPI","의약품","3990","80","2.05","127680000000"
"017800","현대엘리베이","KOSPI","기계","45950","-1100","-2.34","1796295090750"
"307950","현대오토에버","KOSPI","서비스업","163600","300","0.18","4486563455200"
"011210","현대위아","KOSPI","운수장비","56700","-400","-0.70","1541961206100"
"004020","현대제철","KOSPI","철강금속","34700","-450","-1.28","4630568739500"
"005440","현대지에프홀딩스","KOSPI","기타금융","3720","65","1.78","604127003040"
"005380","현대차","KOSPI","운수장비","183600","-800","-0.43","38837184501600"
"005387","현대차2우B","KOSPI","운수장비","108700","900","0.83","3926308893900"
"005389","현대차3우B","KOSPI","운수장비","106600","200","0.19","256314156800"
"005385","현대차우","KOSPI","운수장비","107400","0","0.00","2589748980600"
"001500","현대차증권","KOSPI","증권","8620","40","0.47","273362284440"
"011760","현대코퍼레이션","KOSPI","유통업","18800","400","2.17","248704560800"
"227840","현대코퍼레이션홀딩스","KOSPI","유통업","10800","220","2.08","98289028800"
"126560","현대퓨처넷","KOSPI","통신업","3215","-35","-1.08","354302468175"
"001450","현대해상","KOSPI","보험","30850","200","0.65","2757990000000"
"057050","현대홈쇼핑","KOSPI","유통업","42250","150","0.36","507000000000"
"093240","형지엘리트","KOSPI","섬유의복","1412","22","1.58","43990574776"
"003010","혜인","KOSPI","유통업","5730","90","1.60","72844040310"
"111110","호전실업","KOSPI","섬유의복","8170","0","0.00","79657369280"
"008770","호텔신라","KOSPI","유통업","67100","1300","1.98","2633548919100"
"008775","호텔신라우","KOSPI","유통업","47500","350","0.74","35714252500"
"002460","화성산업","KOSPI","건설업","10530","-10","-0.09","106879500000"
"378850","화승알앤에이","KOSPI","운수장비","4030","115","2.94","76544300690"
"241590","화승엔터프라이즈","KOSPI","기타제조업","9150","850","10.24","554391875400"
"006060","화승인더","KOSPI","화학","3605","115","3.30","199428600000"
"013520","화승코퍼레이션","KOSPI","운수장비","2140","-90","-4.04","107109679280"
"010690","화신","KOSPI","운수장비","11510","-100","-0.86","401933919100"
"133820","화인베스틸","KOSPI","철강금속","1299","0","0.00","38863635282"
"010660","화천기계","KOSPI","기계","4645","275","6.29","102190000000"
"000850","화천기공","KOSPI","기계","32650","-200","-0.61","71830000000"
"016580","환인제약","KOSPI","의약품","14650","140","0.96","272491025500"
"032560","황금에스티","KOSPI","철강금속","7330","230","3.24","124610000000"
"004800","효성","KOSPI","기타금융","66500","400","0.61","1401223162500"
"094280","효성ITX","KOSPI","서비스업","12270","60","0.49","141819114000"
"298040","효성중공업","KOSPI","전기전자","198700","-6300","-3.07","1852787687600"
"298050","효성첨단소재","KOSPI","화학","384500","5500","1.45","1722540006000"
"298020","효성티앤씨","KOSPI","화학","375000","500","0.13","1622880750000"
"298000","효성화학","KOSPI","화학","92400","4100","4.64","350363336400"
"093370","후성","KOSPI","화학","11490","210","1.86","1084105674960"
"081660","휠라홀딩스","KOSPI","유통업","38100","350","0.93","2314659658200"
"005870","휴니드","KOSPI","전기전자","5810","180","3.20","82014047150"
"079980","휴비스","KOSPI","화학","4325","75","1.76","149212500000"
"005010","휴스틸","KOSPI","철강금속","4890","70","1.45","274759686750"
"000540","흥국화재","KOSPI","보험","2990","-5","-0.17","192085508550"
"000545","흥국화재우","KOSPI","보험","5570","70","1.27","4277760000"
"003280","흥아해운","KOSPI","운수창고업","1713","60","3.63","411847851987"
